piece,bpm,X_a,Y_a,Z_a,X_b,Y_b,Z_b,bpm_mode,bpm_median,mode_x,mode_y,mode_z,median_x,median_y,median_z
BKO_E1_D5_01_Maraka_T,158.72,133.2,100.2,131.4,133.2,100.2,131.4,142.0,125.0,139.0,139.0,139.0,139.0,139.0,139.0
BKO_E3_D5_04_Dansa_T,170.65,130.0,134.4,121.4,130.0,134.4,121.4,128.0,132.0,111.0,111.0,111.0,132.0,132.0,132.0
BKO_E2_D4_04_Dansa_T,125.36,123.6,123.6,105.4,123.6,123.6,105.4,112.0,112.0,144.0,144.0,144.0,117.0,117.0,117.0
BKO_E3_D6_01_Maraka_T,190.96,123.4,109.4,99.2,123.4,109.4,99.2,100.0,100.0,99.0,99.0,99.0,139.0,139.0,139.0
BKO_E1_D2_06_Dansa_T,140.57,118.2,112.8,141.6,118.2,112.8,141.6,140.0,140.0,87.0,87.0,87.0,121.0,121.0,121.0
BKO_E2_D4_02_Maraka_T,146.25,130.4,105.8,139.8,130.4,105.8,139.8,138.0,133.0,113.0,113.0,113.0,133.0,133.0,133.0
BKO_E2_D4_12_Suku_T,157.16,125.4,135.8,130.8,125.4,135.8,130.8,144.0,133.0,131.0,131.0,131.0,131.0,131.0,131.0
BKO_E1_D1_07_Suku_T,148.65,95.8,137.4,112.6,95.8,137.4,112.6,141.0,118.0,88.0,88.0,88.0,88.0,88.0,88.0
BKO_E1_D5_02_Dansa_T,161.91,124.0,102.0,122.2,124.0,102.0,122.2,116.0,116.0,144.0,144.0,144.0,136.0,136.0,136.0
BKO_E2_D3_02_Suku_T,180.15,118.4,105.6,103.2,118.4,105.6,103.2,105.0,106.0,105.0,105.0,105.0,106.0,106.0,106.0
BKO_E1_D2_05_Wasulunka_T,167.54,105.2,103.2,84.0,105.2,103.2,84.0,87.0,89.0,88.0,88.0,88.0,104.0,104.0,104.0
BKO_E1_D1_04_Dansa_T,115.19,135.17,125.83,104.67,135.17,125.83,104.67,70.0,127.5,141.0,141.0,141.0,138.5,138.5,138.5
BKO_E1_D2_03_Suku_T,164.16,105.4,96.2,141.0,105.4,96.2,141.0,144.0,105.0,81.0,81.0,81.0,85.0,85.0,85.0
BKO_E2_D3_06_Manjanin_T,217.96,127.8,120.8,124.8,127.8,120.8,124.8,144.0,117.0,115.0,115.0,115.0,127.0,127.0,127.0
BKO_E1_D1_06_Manjanin_T,189.06,94.8,112.6,95.0,94.8,112.6,95.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0
BKO_E2_D3_13_Suku_T,185.46,125.4,105.6,105.6,125.4,105.6,105.6,91.0,114.0,116.0,116.0,116.0,121.0,121.0,121.0
BKO_E2_D3_11_Suku_T,195.16,136.6,121.6,101.0,136.6,121.6,101.0,93.0,118.0,139.0,139.0,139.0,139.0,139.0,139.0
BKO_E3_D6_04_Sandia_T,158.0,139.0,127.4,80.2,139.0,127.4,80.2,82.0,119.0,144.0,144.0,144.0,137.0,137.0,137.0
BKO_E2_D3_01_Maraka_T,150.59,106.8,97.6,131.2,106.8,97.6,131.2,70.0,126.0,70.0,70.0,70.0,127.0,127.0,127.0
BKO_E3_D6_06_Manjanin_T,193.51,109.6,113.6,97.2,109.6,113.6,97.2,93.0,104.0,125.0,125.0,125.0,111.0,111.0,111.0
BKO_E3_D5_05_Sandia_T,156.29,136.0,118.8,125.8,136.0,118.8,125.8,136.0,123.0,136.0,136.0,136.0,136.0,136.0,136.0
BKO_E1_D1_03_Wasulunka_T,177.72,88.8,98.0,130.2,88.8,98.0,130.2,89.0,91.0,88.0,88.0,88.0,89.0,89.0,89.0
BKO_E1_D1_05_Sandia_T,139.22,136.8,127.8,102.4,136.8,127.8,102.4,137.0,136.0,136.0,136.0,136.0,137.0,137.0,137.0
BKO_E1_D2_07_Sandia_T,139.5,128.2,117.0,140.0,128.2,117.0,140.0,118.0,134.0,118.0,118.0,118.0,134.0,134.0,134.0
BKO_E2_D3_03_Wasulunka_T,135.46,127.2,129.6,104.4,127.2,129.6,104.4,123.0,123.0,141.0,141.0,141.0,141.0,141.0,141.0
BKO_E1_D5_04_Suku_T,195.26,99.6,99.4,97.6,99.6,99.4,97.6,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0
BKO_E3_D5_06_Manjanin_T,175.1,107.4,95.4,94.6,107.4,95.4,94.6,86.0,89.0,91.0,91.0,91.0,91.0,91.0,91.0
BKO_E3_D5_02_Suku_T,246.65,120.0,130.0,123.6,120.0,130.0,123.6,121.0,123.0,98.0,98.0,98.0,122.0,122.0,122.0
BKO_E3_D6_12_Suku_T,233.69,113.0,122.6,113.6,113.0,122.6,113.6,87.0,119.0,87.0,87.0,87.0,97.0,97.0,97.0
