piece,bpm,X_a,Y_a,Z_a,X_b,Y_b,Z_b,bpm_mode,bpm_median,mode_x,mode_y,mode_z,median_x,median_y,median_z
BKO_E3_D5_03_Wasulunka_T,114.2,131.8,107.4,125.0,131.8,107.4,125.0,107.0,126.0,131.0,131.0,131.0,131.0,131.0,131.0
BKO_E2_D4_05_Sandia_T,91.98,139.8,131.2,103.2,139.8,131.2,103.2,100.0,135.0,141.0,141.0,141.0,141.0,141.0,141.0
BKO_E2_D4_01_Suku_T,128.84,110.2,133.2,90.2,110.2,133.2,90.2,81.0,127.0,84.0,84.0,84.0,122.0,122.0,122.0
BKO_E2_D4_03_Wasulunka_T,108.26,104.4,116.4,117.0,104.4,116.4,117.0,106.0,110.0,106.0,106.0,106.0,106.0,106.0,106.0
BKO_E1_D2_04_Maraka_T,101.71,90.0,108.8,101.4,90.0,108.8,101.4,100.0,100.0,88.0,88.0,88.0,89.0,89.0,89.0
BKO_E3_D5_01_Maraka_T,113.68,98.6,129.0,114.2,98.6,129.0,114.2,111.0,114.0,118.0,118.0,118.0,89.0,89.0,89.0
BKO_E3_D6_02_Suku_T,136.13,95.0,121.0,133.8,95.0,121.0,133.8,83.0,118.0,83.0,83.0,83.0,102.0,102.0,102.0
BKO_E2_D4_06_Manjanin_T,129.54,107.6,106.6,129.0,107.6,106.6,129.0,103.0,109.0,103.0,103.0,103.0,108.0,108.0,108.0
BKO_E1_D1_01_Suku_T,124.51,93.0,98.8,93.4,93.0,98.8,93.4,91.0,93.0,91.0,91.0,91.0,91.0,91.0,91.0
BKO_E3_D5_13_Suku_T,120.05,127.4,110.6,119.6,127.4,110.6,119.6,119.0,121.0,130.0,130.0,130.0,130.0,130.0,130.0
BKO_E1_D1_02_Maraka_T,102.87,116.2,128.4,102.8,116.2,128.4,102.8,102.0,106.0,101.0,101.0,101.0,121.0,121.0,121.0
BKO_E2_D3_05_Sandia_T,94.28,80.6,121.0,106.0,80.6,121.0,106.0,106.0,106.0,81.0,81.0,81.0,81.0,81.0,81.0
BKO_E2_D3_14_Maraka_T,111.02,112.6,126.6,134.2,112.6,126.6,134.2,109.0,127.0,114.0,114.0,114.0,114.0,114.0,114.0
BKO_E3_D6_03_Wasulunka_T,110.77,107.6,115.0,110.2,107.6,115.0,110.2,111.0,111.0,93.0,93.0,93.0,108.0,108.0,108.0
BKO_E2_D4_04_Dansa_T,97.34,94.6,126.0,121.6,94.6,126.0,121.6,121.0,121.0,76.0,76.0,76.0,76.0,76.0,76.0
BKO_E3_D6_01_Maraka_T,115.33,117.0,109.2,116.0,117.0,109.2,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0
BKO_E2_D4_02_Maraka_T,111.05,112.4,128.0,111.2,112.4,128.0,111.2,111.0,112.0,113.0,113.0,113.0,113.0,113.0,113.0
BKO_E2_D4_12_Suku_T,123.38,116.2,106.6,114.0,116.2,106.6,114.0,123.0,123.0,79.0,79.0,79.0,124.0,124.0,124.0
BKO_E2_D3_02_Suku_T,124.38,121.8,124.6,118.0,121.8,124.6,118.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0
BKO_E1_D2_05_Wasulunka_T,129.41,102.2,94.4,98.2,102.2,94.4,98.2,98.0,98.0,92.0,92.0,92.0,95.0,95.0,95.0
BKO_E1_D1_04_Dansa_T,105.12,105.2,105.8,104.8,105.2,105.8,104.8,105.0,106.0,108.0,108.0,108.0,108.0,108.0,108.0
BKO_E1_D2_03_Suku_T,120.78,114.8,112.6,120.0,114.8,112.6,120.0,115.0,116.0,115.0,115.0,115.0,115.0,115.0,115.0
BKO_E2_D3_06_Manjanin_T,120.08,91.2,97.8,119.6,91.2,97.8,119.6,91.0,93.0,88.0,88.0,88.0,91.0,91.0,91.0
BKO_E1_D1_06_Manjanin_T,137.2,106.0,138.2,111.8,106.0,138.2,111.8,110.0,113.0,92.0,92.0,92.0,103.0,103.0,103.0
BKO_E3_D6_04_Sandia_T,106.26,105.6,126.0,104.2,105.6,126.0,104.2,99.0,108.0,107.0,107.0,107.0,107.0,107.0,107.0
BKO_E2_D3_01_Maraka_T,116.47,109.4,109.6,116.8,109.4,109.6,116.8,116.0,116.0,76.0,76.0,76.0,116.0,116.0,116.0
BKO_E3_D6_06_Manjanin_T,156.66,123.6,102.0,103.2,123.6,102.0,103.2,99.0,109.0,112.0,112.0,112.0,127.0,127.0,127.0
