piece,bpm,X_a,Y_a,Z_a,X_b,Y_b,Z_b,bpm_mode,bpm_median,mode_x,mode_y,mode_z,median_x,median_y,median_z
BKO_E1_D1_08_Suku_T,162.96,104.4,94.8,84.4,104.4,94.8,84.4,97.0,93.0,97.0,97.0,97.0,97.0,97.0,97.0
BKO_E3_D5_03_Wasulunka_T,245.03,85.8,118.2,70.0,85.8,118.2,0.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
BKO_E2_D4_05_Sandia_T,111.86,102.2,70.0,128.2,102.2,0.0,128.2,70.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0
BKO_E2_D4_01_Suku_T,164.27,83.67,92.83,70.0,83.67,92.83,0.0,70.0,83.5,77.0,77.0,77.0,83.5,83.5,83.5
BKO_E2_D4_03_Wasulunka_T,187.46,95.2,109.4,71.2,95.2,109.4,29.2,70.0,95.0,91.0,91.0,91.0,95.0,95.0,95.0
BKO_E1_D2_04_Maraka_T,171.64,104.8,105.6,100.8,104.8,105.6,100.8,106.0,106.0,71.0,71.0,71.0,102.0,102.0,102.0
BKO_E3_D5_01_Maraka_T,218.67,118.0,107.0,70.0,118.0,107.0,0.0,70.0,98.0,93.0,93.0,93.0,128.0,128.0,128.0
BKO_E3_D6_02_Suku_T,224.47,110.8,99.6,98.4,110.8,99.6,98.4,89.0,109.0,117.0,117.0,117.0,117.0,117.0,117.0
BKO_E2_D4_06_Manjanin_T,187.78,94.2,81.8,70.0,94.2,81.8,0.0,70.0,78.0,83.0,83.0,83.0,101.0,101.0,101.0
BKO_E1_D1_01_Suku_T,196.67,98.8,124.2,100.6,98.8,124.2,100.6,98.0,100.0,100.0,100.0,100.0,99.0,99.0,99.0
BKO_E3_D5_13_Suku_T,206.98,75.8,115.0,70.0,61.8,115.0,0.0,70.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0
BKO_E1_D5_05_Sandia_T,152.44,108.0,90.0,95.4,108.0,90.0,95.4,97.0,97.0,91.0,91.0,91.0,112.0,112.0,112.0
BKO_E1_D1_02_Maraka_T,167.66,107.8,70.0,121.6,107.8,42.0,121.6,70.0,101.0,87.0,87.0,87.0,121.0,121.0,121.0
BKO_E2_D3_05_Sandia_T,112.81,70.0,110.8,109.6,0.0,110.8,95.6,70.0,107.0,70.0,70.0,70.0,70.0,70.0,70.0
BKO_E2_D3_14_Maraka_T,137.06,120.4,116.6,77.0,120.4,116.6,49.0,70.0,109.0,122.0,122.0,122.0,122.0,122.0,122.0
BKO_E3_D6_03_Wasulunka_T,235.32,88.8,98.8,70.0,88.8,98.8,0.0,70.0,88.0,79.0,79.0,79.0,89.0,89.0,89.0
BKO_E1_D5_01_Maraka_T,158.72,110.6,100.4,113.6,110.6,100.4,113.6,118.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0
BKO_E3_D5_04_Dansa_T,170.65,115.8,73.8,113.8,115.8,45.8,113.8,70.0,111.0,78.0,78.0,78.0,128.0,128.0,128.0
BKO_E2_D4_04_Dansa_T,125.36,109.4,104.2,119.4,109.4,104.2,119.4,108.0,109.0,108.0,108.0,108.0,108.0,108.0,108.0
BKO_E3_D6_01_Maraka_T,190.96,97.8,96.2,86.6,97.8,96.2,86.6,77.0,96.0,94.0,94.0,94.0,96.0,96.0,96.0
BKO_E1_D2_06_Dansa_T,140.57,114.6,105.6,111.2,100.6,105.6,111.2,105.0,106.0,141.0,141.0,141.0,141.0,141.0,141.0
BKO_E2_D4_02_Maraka_T,146.25,112.2,107.4,80.8,112.2,107.4,52.8,70.0,93.0,80.0,80.0,80.0,119.0,119.0,119.0
BKO_E2_D4_12_Suku_T,157.16,103.2,70.0,113.0,103.2,0.0,113.0,70.0,88.0,87.0,87.0,87.0,90.0,90.0,90.0
BKO_E1_D1_07_Suku_T,148.65,88.0,110.0,70.0,88.0,110.0,0.0,70.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0
BKO_E1_D5_02_Dansa_T,161.91,103.4,73.0,70.0,103.4,45.0,0.0,70.0,70.0,99.0,99.0,99.0,105.0,105.0,105.0
BKO_E2_D3_02_Suku_T,180.15,109.8,99.2,70.0,109.8,99.2,0.0,70.0,98.0,98.0,98.0,98.0,112.0,112.0,112.0
BKO_E1_D2_05_Wasulunka_T,167.54,78.0,123.4,93.4,50.0,123.4,93.4,70.0,90.0,70.0,70.0,70.0,72.0,72.0,72.0
BKO_E1_D1_04_Dansa_T,115.19,110.67,76.17,111.5,110.67,76.17,111.5,70.0,105.0,105.0,105.0,105.0,107.0,107.0,107.0
BKO_E1_D2_03_Suku_T,164.16,88.6,119.8,117.8,88.6,119.8,117.8,83.0,112.0,83.0,83.0,83.0,90.0,90.0,90.0
BKO_E2_D3_06_Manjanin_T,217.96,104.0,107.0,70.0,104.0,107.0,0.0,70.0,100.0,94.0,94.0,94.0,108.0,108.0,108.0
BKO_E1_D1_06_Manjanin_T,189.06,99.8,95.8,70.0,99.8,95.8,0.0,70.0,95.0,95.0,95.0,95.0,96.0,96.0,96.0
BKO_E2_D3_13_Suku_T,185.46,101.2,109.6,70.0,101.2,109.6,0.0,70.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0
BKO_E2_D3_11_Suku_T,195.16,105.4,70.8,70.0,105.4,56.8,0.0,70.0,70.0,118.0,118.0,118.0,113.0,113.0,113.0
BKO_E3_D6_04_Sandia_T,158.0,102.4,112.2,87.0,102.4,112.2,87.0,103.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0
BKO_E2_D3_01_Maraka_T,150.59,89.4,105.2,70.0,89.4,105.2,0.0,70.0,83.0,70.0,70.0,70.0,85.0,85.0,85.0
BKO_E3_D6_06_Manjanin_T,193.51,101.2,98.4,70.0,101.2,98.4,0.0,70.0,97.0,101.0,101.0,101.0,101.0,101.0,101.0
BKO_E3_D5_05_Sandia_T,156.29,109.2,107.2,70.0,109.2,107.2,0.0,70.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0
BKO_E1_D1_03_Wasulunka_T,177.72,94.8,85.6,70.0,94.8,57.6,0.0,70.0,70.0,89.0,89.0,89.0,89.0,89.0,89.0
