piece,bpm,X_a,Y_a,Z_a,X_b,Y_b,Z_b,bpm_mode,bpm_median,mode_x,mode_y,mode_z,median_x,median_y,median_z
BKO_E1_D1_08_Suku_T,162.96,97.8,169.0,168.2,97.8,169.0,168.2,166.0,166.0,76.0,76.0,76.0,83.0,83.0,83.0
BKO_E3_D5_03_Wasulunka_T,245.03,137.4,150.2,123.6,137.4,150.2,123.6,162.0,130.0,162.0,162.0,162.0,150.0,150.0,150.0
BKO_E2_D4_05_Sandia_T,111.86,168.2,159.0,111.6,168.2,159.0,111.6,179.0,152.0,179.0,179.0,179.0,162.0,162.0,162.0
BKO_E2_D4_01_Suku_T,164.27,156.17,163.0,83.5,156.17,163.0,83.5,90.0,151.0,113.0,113.0,113.0,162.5,162.5,162.5
BKO_E2_D4_03_Wasulunka_T,187.46,160.2,166.4,145.6,160.2,166.4,145.6,179.0,175.0,134.0,134.0,134.0,175.0,175.0,175.0
BKO_E1_D2_04_Maraka_T,171.64,167.6,143.2,159.6,167.6,143.2,159.6,119.0,160.0,176.0,176.0,176.0,176.0,176.0,176.0
BKO_E3_D5_01_Maraka_T,218.67,106.2,156.2,164.4,106.2,156.2,164.4,104.0,151.0,104.0,104.0,104.0,104.0,104.0,104.0
BKO_E3_D6_02_Suku_T,224.47,119.8,146.2,157.0,119.8,146.2,157.0,111.0,147.0,111.0,111.0,111.0,111.0,111.0,111.0
BKO_E2_D4_06_Manjanin_T,187.78,170.2,92.8,161.4,170.2,92.8,161.4,176.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
BKO_E1_D1_01_Suku_T,196.67,130.4,136.2,104.0,130.4,136.2,104.0,102.0,108.0,102.0,102.0,102.0,104.0,104.0,104.0
BKO_E3_D5_13_Suku_T,206.98,105.8,153.6,127.0,105.8,153.6,127.0,165.0,123.0,92.0,92.0,92.0,105.0,105.0,105.0
BKO_E1_D5_05_Sandia_T,152.44,156.6,154.2,116.2,156.6,154.2,116.2,114.0,154.0,151.0,151.0,151.0,155.0,155.0,155.0
BKO_E1_D1_02_Maraka_T,167.66,146.2,175.4,162.8,146.2,175.4,162.8,179.0,171.0,103.0,103.0,103.0,172.0,172.0,172.0
BKO_E2_D3_05_Sandia_T,112.81,105.2,157.4,85.4,105.2,157.4,85.4,92.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
BKO_E2_D3_14_Maraka_T,137.06,144.0,160.2,159.0,144.0,160.2,159.0,144.0,159.0,179.0,179.0,179.0,144.0,144.0,144.0
BKO_E3_D6_03_Wasulunka_T,235.32,158.8,138.4,159.0,158.8,138.4,159.0,177.0,160.0,126.0,126.0,126.0,157.0,157.0,157.0
BKO_E1_D5_01_Maraka_T,158.72,166.0,133.2,157.2,166.0,133.2,157.2,173.0,159.0,173.0,173.0,173.0,173.0,173.0,173.0
BKO_E3_D5_04_Dansa_T,170.65,169.2,171.8,164.6,169.2,171.8,164.6,177.0,171.0,160.0,160.0,160.0,172.0,172.0,172.0
BKO_E2_D4_04_Dansa_T,125.36,161.6,152.8,135.6,161.6,152.8,135.6,163.0,163.0,161.0,161.0,161.0,161.0,161.0,161.0
BKO_E3_D6_01_Maraka_T,190.96,143.8,144.2,99.2,143.8,144.2,99.2,100.0,101.0,99.0,99.0,99.0,172.0,172.0,172.0
BKO_E1_D2_06_Dansa_T,140.57,168.2,143.0,141.8,168.2,143.0,141.8,140.0,145.0,174.0,174.0,174.0,174.0,174.0,174.0
BKO_E2_D4_02_Maraka_T,146.25,163.2,122.2,149.6,163.2,122.2,149.6,149.0,149.0,160.0,160.0,160.0,160.0,160.0,160.0
BKO_E2_D4_12_Suku_T,157.16,166.6,166.8,162.6,166.6,166.8,162.6,179.0,175.0,179.0,179.0,179.0,164.0,164.0,164.0
BKO_E1_D1_07_Suku_T,148.65,102.8,169.4,158.8,102.8,169.4,158.8,88.0,155.0,88.0,88.0,88.0,88.0,88.0,88.0
BKO_E1_D5_02_Dansa_T,161.91,166.6,123.4,140.0,166.6,123.4,140.0,102.0,162.0,149.0,149.0,149.0,172.0,172.0,172.0
BKO_E2_D3_02_Suku_T,180.15,136.8,105.6,112.6,136.8,105.6,112.6,106.0,108.0,157.0,157.0,157.0,157.0,157.0,157.0
BKO_E1_D2_05_Wasulunka_T,167.54,158.6,173.0,119.4,158.6,173.0,119.4,177.0,171.0,99.0,99.0,99.0,176.0,176.0,176.0
BKO_E1_D1_04_Dansa_T,115.19,165.0,171.17,175.17,165.0,171.17,175.17,179.0,175.0,177.0,177.0,177.0,177.0,177.0,177.0
BKO_E1_D2_03_Suku_T,164.16,133.4,127.0,164.6,133.4,127.0,164.6,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0
BKO_E2_D3_06_Manjanin_T,217.96,127.8,138.8,135.6,127.8,138.8,135.6,115.0,139.0,115.0,115.0,115.0,127.0,127.0,127.0
BKO_E1_D1_06_Manjanin_T,189.06,94.8,127.8,95.0,94.8,127.8,95.0,94.0,95.0,94.0,94.0,94.0,94.0,94.0,94.0
BKO_E2_D3_13_Suku_T,185.46,142.0,151.2,163.0,142.0,151.2,163.0,177.0,163.0,148.0,148.0,148.0,148.0,148.0,148.0
BKO_E2_D3_11_Suku_T,195.16,167.6,162.0,101.0,167.6,162.0,101.0,164.0,163.0,161.0,161.0,161.0,164.0,164.0,164.0
BKO_E3_D6_04_Sandia_T,158.0,160.8,172.6,80.2,160.8,172.6,80.2,82.0,160.0,156.0,156.0,156.0,160.0,160.0,160.0
BKO_E2_D3_01_Maraka_T,150.59,169.2,155.4,160.2,169.2,155.4,160.2,167.0,167.0,163.0,163.0,163.0,169.0,169.0,169.0
BKO_E3_D6_06_Manjanin_T,193.51,167.8,175.0,127.2,167.8,175.0,127.2,176.0,176.0,178.0,178.0,178.0,178.0,178.0,178.0
BKO_E3_D5_05_Sandia_T,156.29,154.0,156.0,154.8,154.0,156.0,154.8,155.0,155.0,154.0,154.0,154.0,154.0,154.0,154.0
BKO_E1_D1_03_Wasulunka_T,177.72,117.4,151.4,178.4,117.4,151.4,178.4,178.0,175.0,88.0,88.0,88.0,89.0,89.0,89.0
BKO_E1_D1_05_Sandia_T,139.22,149.0,135.4,167.8,149.0,135.4,167.8,169.0,166.0,137.0,137.0,137.0,137.0,137.0,137.0
BKO_E1_D2_07_Sandia_T,139.5,146.0,169.4,163.6,146.0,169.4,163.6,162.0,168.0,118.0,118.0,118.0,149.0,149.0,149.0
BKO_E2_D3_03_Wasulunka_T,135.46,160.6,156.2,104.4,160.6,156.2,104.4,155.0,155.0,161.0,161.0,161.0,161.0,161.0,161.0
BKO_E1_D5_04_Suku_T,195.26,99.6,112.8,113.0,99.6,112.8,113.0,101.0,102.0,101.0,101.0,101.0,101.0,101.0,101.0
BKO_E3_D5_06_Manjanin_T,175.1,166.8,95.4,174.6,166.8,95.4,174.6,174.0,174.0,177.0,177.0,177.0,175.0,175.0,175.0
BKO_E3_D5_02_Suku_T,246.65,164.4,148.0,133.8,164.4,148.0,133.8,150.0,153.0,170.0,170.0,170.0,170.0,170.0,170.0
BKO_E3_D6_12_Suku_T,233.69,124.4,150.2,113.6,124.4,150.2,113.6,170.0,121.0,87.0,87.0,87.0,97.0,97.0,97.0
