piece,bpm,X_a,Y_a,Z_a,X_b,Y_b,Z_b,bpm_mode,bpm_median,mode_x,mode_y,mode_z,median_x,median_y,median_z
BKO_E1_D5_01_Maraka_T,158.72,165.8,161.4,161.8,165.8,161.4,161.8,168.0,165.0,177.0,177.0,177.0,168.0,168.0,168.0
BKO_E3_D5_04_Dansa_T,170.65,174.0,171.0,160.6,174.0,171.0,160.6,174.0,173.0,174.0,174.0,174.0,174.0,174.0,174.0
BKO_E2_D4_04_Dansa_T,125.36,148.0,101.2,151.0,148.0,101.2,151.0,94.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0
BKO_E3_D6_01_Maraka_T,190.96,152.2,147.6,166.0,152.2,147.6,166.0,171.0,158.0,139.0,139.0,139.0,158.0,158.0,158.0
BKO_E1_D2_06_Dansa_T,140.57,145.8,175.8,127.4,145.8,175.8,127.4,140.0,157.0,123.0,123.0,123.0,157.0,157.0,157.0
BKO_E2_D4_02_Maraka_T,146.25,176.0,161.2,145.4,176.0,161.2,145.4,176.0,171.0,176.0,176.0,176.0,176.0,176.0,176.0
BKO_E2_D4_12_Suku_T,157.16,146.0,168.8,154.6,146.0,168.8,154.6,179.0,164.0,111.0,111.0,111.0,148.0,148.0,148.0
BKO_E1_D1_07_Suku_T,148.65,159.4,158.6,159.4,159.4,158.6,159.4,169.0,169.0,146.0,146.0,146.0,158.0,158.0,158.0
BKO_E1_D5_02_Dansa_T,161.91,160.6,107.4,158.8,160.6,107.4,158.8,82.0,155.0,151.0,151.0,151.0,155.0,155.0,155.0
BKO_E2_D3_02_Suku_T,180.15,110.6,142.2,110.4,110.6,142.2,110.4,80.0,114.0,80.0,80.0,80.0,106.0,106.0,106.0
BKO_E1_D2_05_Wasulunka_T,167.54,132.8,174.8,163.2,132.8,174.8,163.2,179.0,172.0,179.0,179.0,179.0,117.0,117.0,117.0
BKO_E1_D1_04_Dansa_T,115.19,142.83,158.5,121.5,142.83,158.5,121.5,111.0,142.5,145.0,145.0,145.0,144.0,144.0,144.0
BKO_E1_D2_03_Suku_T,164.16,152.4,148.0,164.0,152.4,148.0,164.0,167.0,164.0,179.0,179.0,179.0,179.0,179.0,179.0
BKO_E2_D3_06_Manjanin_T,217.96,145.4,111.4,143.2,145.4,111.4,143.2,114.0,114.0,114.0,114.0,114.0,164.0,164.0,164.0
BKO_E1_D1_06_Manjanin_T,189.06,113.2,94.0,126.4,113.2,94.0,126.4,95.0,95.0,95.0,95.0,95.0,97.0,97.0,97.0
BKO_E2_D3_13_Suku_T,185.46,162.0,99.4,99.6,162.0,99.4,99.6,161.0,106.0,161.0,161.0,161.0,161.0,161.0,161.0
BKO_E2_D3_11_Suku_T,195.16,116.6,170.6,103.2,116.6,170.6,103.2,179.0,118.0,67.0,67.0,67.0,115.0,115.0,115.0
BKO_E3_D6_04_Sandia_T,158.0,159.2,160.4,116.6,159.2,160.4,116.6,156.0,157.0,157.0,157.0,157.0,158.0,158.0,158.0
BKO_E2_D3_01_Maraka_T,150.59,163.0,134.8,166.0,163.0,134.8,166.0,167.0,166.0,167.0,167.0,167.0,167.0,167.0,167.0
BKO_E3_D6_06_Manjanin_T,193.51,150.4,147.6,116.6,150.4,147.6,116.6,146.0,146.0,141.0,141.0,141.0,146.0,146.0,146.0
BKO_E3_D5_05_Sandia_T,156.29,159.6,95.4,110.4,159.6,95.4,110.4,77.0,153.0,154.0,154.0,154.0,155.0,155.0,155.0
BKO_E1_D1_03_Wasulunka_T,177.72,107.4,155.8,178.4,107.4,155.8,178.4,179.0,178.0,89.0,89.0,89.0,89.0,89.0,89.0
BKO_E1_D1_05_Sandia_T,139.22,153.0,140.0,155.6,153.0,140.0,155.6,138.0,153.0,177.0,177.0,177.0,138.0,138.0,138.0
BKO_E1_D2_07_Sandia_T,139.5,168.6,128.2,105.4,168.6,128.2,105.4,89.0,157.0,166.0,166.0,166.0,168.0,168.0,168.0
BKO_E2_D3_03_Wasulunka_T,135.46,142.4,118.4,170.2,142.4,118.4,170.2,174.0,154.0,116.0,116.0,116.0,154.0,154.0,154.0
BKO_E1_D5_04_Suku_T,195.26,117.4,100.4,99.6,117.4,100.4,99.6,101.0,102.0,100.0,100.0,100.0,102.0,102.0,102.0
BKO_E3_D5_06_Manjanin_T,175.1,175.4,175.6,172.6,175.4,175.6,172.6,173.0,174.0,173.0,173.0,173.0,175.0,175.0,175.0
BKO_E3_D5_02_Suku_T,246.65,163.2,160.4,145.8,163.2,160.4,145.8,161.0,161.0,173.0,173.0,173.0,173.0,173.0,173.0
BKO_E3_D6_12_Suku_T,233.69,163.6,152.8,113.2,163.6,152.8,113.2,172.0,138.0,125.0,125.0,125.0,172.0,172.0,172.0
