piece,bpm,X_a,Y_a,Z_a,X_b,Y_b,Z_b,bpm_mode,bpm_median,mode_x,mode_y,mode_z,median_x,median_y,median_z
BKO_E1_D1_08_Suku_T,162.96,131.6,149.8,163.0,131.6,149.8,163.0,96.0,158.0,116.0,116.0,116.0,127.0,127.0,127.0
BKO_E3_D5_03_Wasulunka_T,245.03,123.2,145.8,156.0,123.2,145.8,156.0,103.0,152.0,103.0,103.0,103.0,128.0,128.0,128.0
BKO_E2_D4_05_Sandia_T,111.86,156.0,141.4,158.4,156.0,141.4,158.4,168.0,168.0,108.0,108.0,108.0,171.0,171.0,171.0
BKO_E2_D4_01_Suku_T,164.27,172.83,158.67,173.5,172.83,158.67,173.5,179.0,170.0,179.0,179.0,179.0,177.0,177.0,177.0
BKO_E2_D4_03_Wasulunka_T,187.46,113.6,151.6,127.0,113.6,151.6,127.0,99.0,123.0,99.0,99.0,99.0,101.0,101.0,101.0
BKO_E1_D2_04_Maraka_T,171.64,176.0,163.8,160.8,176.0,163.8,160.8,170.0,170.0,176.0,176.0,176.0,176.0,176.0,176.0
BKO_E3_D5_01_Maraka_T,218.67,142.8,138.0,165.8,142.8,138.0,165.8,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
BKO_E3_D6_02_Suku_T,224.47,141.2,157.2,164.0,141.2,157.2,164.0,166.0,166.0,116.0,116.0,116.0,139.0,139.0,139.0
BKO_E2_D4_06_Manjanin_T,187.78,106.2,156.4,176.0,106.2,156.4,176.0,106.0,161.0,106.0,106.0,106.0,106.0,106.0,106.0
BKO_E1_D1_01_Suku_T,196.67,104.2,102.2,147.2,104.2,102.2,147.2,103.0,105.0,103.0,103.0,103.0,104.0,104.0,104.0
BKO_E3_D5_13_Suku_T,206.98,145.0,149.6,147.4,145.0,149.6,147.4,114.0,154.0,126.0,126.0,126.0,151.0,151.0,151.0
BKO_E1_D5_05_Sandia_T,152.44,99.6,165.0,140.0,99.6,165.0,140.0,99.0,151.0,99.0,99.0,99.0,99.0,99.0,99.0
BKO_E1_D1_02_Maraka_T,167.66,172.2,151.8,154.0,172.2,151.8,154.0,179.0,165.0,179.0,179.0,179.0,172.0,172.0,172.0
BKO_E2_D3_05_Sandia_T,112.81,168.2,135.6,140.8,168.2,135.6,140.8,175.0,168.0,159.0,159.0,159.0,170.0,170.0,170.0
BKO_E2_D3_14_Maraka_T,137.06,133.6,143.4,137.4,133.6,143.4,137.4,177.0,121.0,98.0,98.0,98.0,108.0,108.0,108.0
BKO_E3_D6_03_Wasulunka_T,235.32,131.2,152.8,133.8,131.2,152.8,133.8,126.0,126.0,95.0,95.0,95.0,115.0,115.0,115.0
BKO_E1_D5_01_Maraka_T,158.72,144.8,145.2,150.6,144.8,145.2,150.6,154.0,154.0,105.0,105.0,105.0,165.0,165.0,165.0
BKO_E3_D5_04_Dansa_T,170.65,129.8,173.2,173.0,129.8,173.2,173.0,172.0,172.0,105.0,105.0,105.0,143.0,143.0,143.0
BKO_E2_D4_04_Dansa_T,125.36,146.6,130.6,157.0,146.6,130.6,157.0,127.0,151.0,177.0,177.0,177.0,151.0,151.0,151.0
BKO_E3_D6_01_Maraka_T,190.96,170.4,152.4,142.8,170.4,152.4,142.8,169.0,169.0,170.0,170.0,170.0,170.0,170.0,170.0
BKO_E1_D2_06_Dansa_T,140.57,131.2,117.8,134.0,131.2,117.8,134.0,107.0,107.0,106.0,106.0,106.0,108.0,108.0,108.0
BKO_E2_D4_02_Maraka_T,146.25,122.2,145.6,140.4,122.2,145.6,140.4,95.0,129.0,95.0,95.0,95.0,113.0,113.0,113.0
BKO_E2_D4_12_Suku_T,157.16,119.0,147.0,152.6,119.0,147.0,152.6,75.0,156.0,75.0,75.0,75.0,91.0,91.0,91.0
BKO_E1_D1_07_Suku_T,148.65,163.0,128.6,174.6,163.0,128.6,174.6,157.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0
BKO_E1_D5_02_Dansa_T,161.91,151.8,165.6,145.8,151.8,165.6,145.8,177.0,173.0,113.0,113.0,113.0,177.0,177.0,177.0
BKO_E2_D3_02_Suku_T,180.15,149.2,153.4,147.6,149.2,153.4,147.6,112.0,157.0,114.0,114.0,114.0,157.0,157.0,157.0
BKO_E1_D2_05_Wasulunka_T,167.54,144.2,161.4,156.6,144.2,161.4,156.6,84.0,165.0,84.0,84.0,84.0,171.0,171.0,171.0
BKO_E1_D1_04_Dansa_T,115.19,128.83,155.0,123.33,128.83,155.0,123.33,179.0,128.0,105.0,105.0,105.0,127.5,127.5,127.5
BKO_E1_D2_03_Suku_T,164.16,161.6,154.8,164.2,161.6,154.8,164.2,161.0,162.0,168.0,168.0,168.0,168.0,168.0,168.0
BKO_E2_D3_06_Manjanin_T,217.96,116.2,111.6,117.6,116.2,111.6,117.6,107.0,111.0,129.0,129.0,129.0,129.0,129.0,129.0
BKO_E1_D1_06_Manjanin_T,189.06,105.2,110.6,128.6,105.2,110.6,128.6,95.0,97.0,94.0,94.0,94.0,94.0,94.0,94.0
BKO_E2_D3_13_Suku_T,185.46,156.0,109.2,107.2,156.0,109.2,107.2,97.0,118.0,150.0,150.0,150.0,159.0,159.0,159.0
BKO_E2_D3_11_Suku_T,195.16,85.8,101.6,140.2,85.8,101.6,140.2,84.0,109.0,87.0,87.0,87.0,87.0,87.0,87.0
BKO_E3_D6_04_Sandia_T,158.0,107.2,119.0,169.2,107.2,119.0,169.2,116.0,122.0,122.0,122.0,122.0,110.0,110.0,110.0
BKO_E2_D3_01_Maraka_T,150.59,153.2,117.4,144.6,153.2,117.4,144.6,81.0,139.0,139.0,139.0,139.0,158.0,158.0,158.0
BKO_E3_D6_06_Manjanin_T,193.51,120.6,119.2,132.0,120.6,119.2,132.0,99.0,106.0,94.0,94.0,94.0,106.0,106.0,106.0
BKO_E3_D5_05_Sandia_T,156.29,141.0,136.8,152.0,141.0,136.8,152.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0
BKO_E1_D1_03_Wasulunka_T,177.72,124.0,173.6,177.4,124.0,173.6,177.4,176.0,176.0,89.0,89.0,89.0,89.0,89.0,89.0
BKO_E1_D1_05_Sandia_T,139.22,129.6,149.4,128.2,129.6,149.4,128.2,102.0,137.0,93.0,93.0,93.0,118.0,118.0,118.0
BKO_E1_D2_07_Sandia_T,139.5,160.0,147.0,177.2,160.0,147.0,177.2,178.0,165.0,137.0,137.0,137.0,155.0,155.0,155.0
BKO_E2_D3_03_Wasulunka_T,135.46,143.0,152.6,152.2,143.0,152.6,152.2,119.0,162.0,119.0,119.0,119.0,123.0,123.0,123.0
BKO_E1_D5_04_Suku_T,195.26,133.0,141.2,135.0,133.0,141.2,135.0,102.0,121.0,105.0,105.0,105.0,111.0,111.0,111.0
BKO_E3_D5_06_Manjanin_T,175.1,175.0,161.4,175.8,175.0,161.4,175.8,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
BKO_E3_D5_02_Suku_T,246.65,157.8,151.8,139.8,157.8,151.8,139.8,171.0,162.0,171.0,171.0,171.0,171.0,171.0,171.0
BKO_E3_D6_12_Suku_T,233.69,142.2,109.6,111.8,142.2,109.6,111.8,129.0,129.0,129.0,129.0,129.0,136.0,136.0,136.0
