piece,bpm,X_a,Y_a,Z_a,X_b,Y_b,Z_b,bpm_mode,bpm_median,mode_x,mode_y,mode_z,median_x,median_y,median_z
BKO_E3_D6_06_Manjanin_T,213.16,82.4,84.8,106.6,58.4,84.8,106.6,60.0,82.0,60.0,60.0,60.0,61.0,61.0,61.0
BKO_E3_D5_05_Sandia_T,133.46,60.0,142.0,75.6,36.0,142.0,51.6,60.0,68.0,60.0,60.0,60.0,60.0,60.0,60.0
BKO_E1_D1_03_Wasulunka_T,121.57,104.0,94.6,114.8,104.0,94.6,114.8,84.0,96.0,82.0,82.0,82.0,85.0,85.0,85.0
BKO_E1_D1_05_Sandia_T,119.93,99.8,136.0,60.0,99.8,136.0,0.0,60.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0
BKO_E1_D2_07_Sandia_T,127.36,64.2,106.8,60.0,64.2,106.8,0.0,60.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0
BKO_E2_D3_03_Wasulunka_T,171.0,94.4,116.4,170.8,94.4,116.4,170.8,88.0,125.0,84.0,84.0,84.0,88.0,88.0,88.0
BKO_E3_D5_06_Manjanin_T,146.97,122.4,74.0,60.0,122.4,62.0,0.0,60.0,60.0,114.0,114.0,114.0,114.0,114.0,114.0
BKO_E3_D6_10_Dansa_T,124.28,127.2,74.0,93.6,127.2,50.0,69.6,60.0,113.0,155.0,155.0,155.0,119.0,119.0,119.0
BKO_E3_D5_02_Suku_T,163.02,60.0,90.2,60.0,0.0,78.2,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
BKO_E3_D6_12_Suku_T,196.24,82.8,101.8,60.0,70.8,89.8,0.0,60.0,82.0,91.0,91.0,91.0,90.0,90.0,90.0
