piece,bpm,X_a,Y_a,Z_a,X_b,Y_b,Z_b,bpm_mode,bpm_median,mode_x,mode_y,mode_z,median_x,median_y,median_z
BKO_E3_D6_04_Sandia_T,135.73,173.2,120.2,158.4,173.2,120.2,158.4,167.0,161.0,167.0,167.0,167.0,176.0,176.0,176.0
BKO_E2_D3_01_Maraka_T,165.22,86.17,110.67,166.0,86.17,110.67,166.0,84.0,102.5,82.0,82.0,82.0,85.0,85.0,85.0
BKO_E3_D6_06_Manjanin_T,213.16,153.6,88.6,128.2,153.6,88.6,128.2,80.0,133.0,177.0,177.0,177.0,174.0,174.0,174.0
BKO_E3_D5_05_Sandia_T,133.46,174.4,110.2,154.4,174.4,110.2,154.4,170.0,153.0,170.0,170.0,170.0,176.0,176.0,176.0
BKO_E1_D1_03_Wasulunka_T,121.57,104.0,118.0,125.4,104.0,118.0,125.4,85.0,114.0,82.0,82.0,82.0,85.0,85.0,85.0
BKO_E1_D1_05_Sandia_T,119.93,125.0,151.6,112.0,125.0,151.6,112.0,110.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0
BKO_E1_D2_07_Sandia_T,127.36,110.6,142.8,175.6,110.6,142.8,175.6,175.0,143.0,111.0,111.0,111.0,111.0,111.0,111.0
BKO_E2_D3_03_Wasulunka_T,171.0,125.0,119.0,170.8,125.0,119.0,170.8,88.0,158.0,85.0,85.0,85.0,120.0,120.0,120.0
BKO_E3_D5_06_Manjanin_T,146.97,122.4,104.6,162.0,122.4,104.6,162.0,112.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0
BKO_E3_D6_10_Dansa_T,124.28,127.4,162.0,158.2,127.4,162.0,158.2,179.0,170.0,155.0,155.0,155.0,119.0,119.0,119.0
BKO_E3_D5_02_Suku_T,163.02,126.6,145.4,156.2,126.6,145.4,156.2,179.0,163.0,80.0,80.0,80.0,147.0,147.0,147.0
BKO_E3_D6_12_Suku_T,196.24,128.2,151.0,159.0,128.2,151.0,159.0,114.0,167.0,111.0,111.0,111.0,124.0,124.0,124.0
