piece,bpm,X_a,Y_a,Z_a,X_b,Y_b,Z_b,bpm_mode,bpm_median,mode_x,mode_y,mode_z,median_x,median_y,median_z
BKO_E3_D5_03_Wasulunka_T,158.87,121.4,109.0,82.6,121.4,109.0,82.6,80.0,104.0,122.0,122.0,122.0,122.0,122.0,122.0
BKO_E2_D4_05_Sandia_T,129.53,114.2,70.0,70.0,114.2,0.0,0.0,70.0,70.0,113.0,113.0,113.0,113.0,113.0,113.0
BKO_E2_D4_01_Suku_T,187.76,111.17,80.5,93.0,111.17,68.83,93.0,95.0,94.0,95.0,95.0,95.0,95.5,95.5,95.5
BKO_E2_D4_03_Wasulunka_T,131.02,114.8,96.0,73.6,114.8,96.0,45.6,70.0,105.0,123.0,123.0,123.0,116.0,116.0,116.0
BKO_E1_D2_04_Maraka_T,141.98,96.6,103.8,122.8,96.6,103.8,108.8,136.0,104.0,95.0,95.0,95.0,95.0,95.0,95.0
BKO_E3_D5_01_Maraka_T,166.88,124.2,103.4,84.2,124.2,103.4,84.2,70.0,109.0,114.0,114.0,114.0,117.0,117.0,117.0
BKO_E3_D6_02_Suku_T,194.03,70.0,98.6,73.6,0.0,98.6,45.6,70.0,71.0,70.0,70.0,70.0,70.0,70.0,70.0
BKO_E2_D4_06_Manjanin_T,163.74,94.0,96.4,108.0,94.0,96.4,108.0,109.0,107.0,109.0,109.0,109.0,86.0,86.0,86.0
BKO_E1_D1_01_Suku_T,155.02,133.4,118.0,70.0,133.4,118.0,0.0,70.0,105.0,144.0,144.0,144.0,128.0,128.0,128.0
BKO_E3_D5_13_Suku_T,159.42,99.8,84.4,80.2,99.8,56.4,52.2,94.0,93.0,94.0,94.0,94.0,94.0,94.0,94.0
BKO_E1_D1_02_Maraka_T,136.3,102.8,96.2,109.0,102.8,96.2,81.0,135.0,105.0,86.0,86.0,86.0,105.0,105.0,105.0
BKO_E2_D3_05_Sandia_T,127.22,105.0,107.2,71.2,105.0,107.2,43.2,70.0,96.0,73.0,73.0,73.0,106.0,106.0,106.0
BKO_E2_D3_14_Maraka_T,166.7,93.2,70.0,92.0,79.2,0.0,78.0,70.0,94.0,101.0,101.0,101.0,100.0,100.0,100.0
