piece,bpm,X_a,Y_a,Z_a,X_b,Y_b,Z_b,bpm_mode,bpm_median,mode_x,mode_y,mode_z,median_x,median_y,median_z
BKO_E3_D5_03_Wasulunka_T,158.87,70.0,127.4,100.0,0.0,113.4,86.0,70.0,107.0,70.0,70.0,70.0,70.0,70.0,70.0
BKO_E2_D4_05_Sandia_T,129.53,113.0,97.6,76.4,113.0,97.6,76.4,113.0,94.0,113.0,113.0,113.0,113.0,113.0,113.0
BKO_E2_D4_01_Suku_T,187.76,104.5,105.5,100.0,104.5,82.17,100.0,99.0,100.0,123.0,123.0,123.0,108.0,108.0,108.0
BKO_E2_D4_03_Wasulunka_T,131.02,116.8,89.2,70.0,116.8,89.2,0.0,70.0,86.0,120.0,120.0,120.0,116.0,116.0,116.0
BKO_E1_D2_04_Maraka_T,141.98,75.8,101.6,119.0,75.8,101.6,119.0,78.0,94.0,78.0,78.0,78.0,78.0,78.0,78.0
BKO_E3_D5_01_Maraka_T,166.88,105.0,122.6,104.0,105.0,122.6,104.0,120.0,115.0,93.0,93.0,93.0,110.0,110.0,110.0
BKO_E3_D6_02_Suku_T,194.03,70.0,96.0,94.4,0.0,96.0,94.4,70.0,86.0,70.0,70.0,70.0,70.0,70.0,70.0
BKO_E2_D4_06_Manjanin_T,163.74,82.4,106.2,107.6,82.4,106.2,107.6,97.0,97.0,79.0,79.0,79.0,82.0,82.0,82.0
BKO_E1_D1_01_Suku_T,155.02,126.8,129.8,87.6,126.8,129.8,73.6,133.0,127.0,124.0,124.0,124.0,127.0,127.0,127.0
BKO_E3_D5_13_Suku_T,159.42,104.6,70.0,70.0,104.6,0.0,0.0,70.0,70.0,85.0,85.0,85.0,108.0,108.0,108.0
BKO_E1_D1_02_Maraka_T,136.3,109.0,106.8,71.2,109.0,106.8,43.2,72.0,99.0,93.0,93.0,93.0,111.0,111.0,111.0
BKO_E2_D3_05_Sandia_T,127.22,103.8,101.4,74.4,103.8,101.4,46.4,70.0,101.0,70.0,70.0,70.0,109.0,109.0,109.0
