piece,bpm,X_a,Y_a,Z_a,X_b,Y_b,Z_b,bpm_mode,bpm_median,mode_x,mode_y,mode_z,median_x,median_y,median_z
BKO_E3_D6_03_Wasulunka_T,150.83,128.6,114.8,112.0,128.6,114.8,112.0,115.0,115.0,110.0,110.0,110.0,136.0,136.0,136.0
BKO_E3_D5_04_Dansa_T,136.41,106.8,104.8,105.0,106.8,104.8,105.0,100.0,107.0,100.0,100.0,100.0,104.0,104.0,104.0
BKO_E2_D4_04_Dansa_T,144.98,144.0,126.6,108.4,144.0,126.6,108.4,144.0,141.0,144.0,144.0,144.0,144.0,144.0,144.0
BKO_E3_D6_01_Maraka_T,148.5,120.2,118.6,109.0,120.2,118.6,109.0,83.0,115.0,110.0,110.0,110.0,115.0,115.0,115.0
BKO_E1_D2_06_Dansa_T,123.73,109.6,93.0,105.2,109.6,93.0,105.2,96.0,96.0,118.0,118.0,118.0,118.0,118.0,118.0
BKO_E2_D4_02_Maraka_T,182.09,130.33,97.83,98.0,130.33,97.83,98.0,90.0,104.0,138.0,138.0,138.0,134.5,134.5,134.5
BKO_E2_D4_12_Suku_T,193.89,92.0,95.5,104.17,92.0,95.5,104.17,77.0,87.0,77.0,77.0,77.0,79.0,79.0,79.0
BKO_E2_D3_02_Suku_T,210.49,119.2,107.4,105.8,119.2,107.4,105.8,104.0,107.0,110.0,110.0,110.0,115.0,115.0,115.0
BKO_E1_D2_05_Wasulunka_T,130.2,112.4,119.8,119.4,112.4,119.8,119.4,119.0,119.0,86.0,86.0,86.0,119.0,119.0,119.0
BKO_E1_D1_04_Dansa_T,113.16,113.4,112.0,115.6,113.4,112.0,115.6,110.0,112.0,117.0,117.0,117.0,112.0,112.0,112.0
BKO_E1_D2_03_Suku_T,145.62,101.6,106.0,115.0,101.6,106.0,115.0,86.0,107.0,86.0,86.0,86.0,86.0,86.0,86.0
BKO_E2_D3_06_Manjanin_T,178.67,107.8,91.8,106.4,107.8,91.8,106.4,98.0,104.0,88.0,88.0,88.0,118.0,118.0,118.0
BKO_E1_D1_06_Manjanin_T,149.36,116.4,123.2,114.8,116.4,123.2,114.8,114.0,116.0,114.0,114.0,114.0,114.0,114.0,114.0
BKO_E3_D6_04_Sandia_T,135.73,108.4,108.4,127.4,108.4,108.4,127.4,108.0,114.0,108.0,108.0,108.0,108.0,108.0,108.0
BKO_E2_D3_01_Maraka_T,165.22,94.17,105.33,121.83,94.17,105.33,121.83,84.0,101.0,84.0,84.0,84.0,90.5,90.5,90.5
BKO_E3_D6_06_Manjanin_T,213.16,93.4,96.8,119.6,93.4,96.8,119.6,80.0,105.0,80.0,80.0,80.0,80.0,80.0,80.0
BKO_E3_D5_05_Sandia_T,133.46,114.8,111.8,121.0,114.8,111.8,121.0,109.0,111.0,123.0,123.0,123.0,122.0,122.0,122.0
BKO_E1_D1_03_Wasulunka_T,121.57,110.0,121.6,114.6,110.0,121.6,114.6,108.0,114.0,108.0,108.0,108.0,111.0,111.0,111.0
BKO_E1_D1_05_Sandia_T,119.93,91.2,112.4,117.0,91.2,112.4,117.0,95.0,111.0,95.0,95.0,95.0,95.0,95.0,95.0
BKO_E1_D2_07_Sandia_T,127.36,134.6,125.6,125.6,134.6,125.6,125.6,127.0,127.0,136.0,136.0,136.0,136.0,136.0,136.0
BKO_E2_D3_03_Wasulunka_T,171.0,94.4,104.6,129.6,94.4,104.6,129.6,127.0,126.0,83.0,83.0,83.0,88.0,88.0,88.0
BKO_E3_D5_06_Manjanin_T,146.97,101.0,113.2,122.6,101.0,113.2,122.6,94.0,114.0,94.0,94.0,94.0,97.0,97.0,97.0
BKO_E3_D6_10_Dansa_T,124.28,121.4,99.0,131.4,121.4,99.0,131.4,129.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0
BKO_E3_D5_02_Suku_T,163.02,106.8,104.2,122.8,106.8,104.2,122.8,104.0,104.0,94.0,94.0,94.0,104.0,104.0,104.0
BKO_E3_D6_12_Suku_T,196.24,117.8,120.8,110.8,117.8,120.8,110.8,115.0,121.0,132.0,132.0,132.0,130.0,130.0,130.0
