piece,bpm,X_a,Y_a,Z_a,X_b,Y_b,Z_b,bpm_mode,bpm_median,mode_x,mode_y,mode_z,median_x,median_y,median_z
BKO_E3_D5_03_Wasulunka_T,114.2,115.8,132.8,106.0,115.8,132.8,106.0,91.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0
BKO_E2_D4_05_Sandia_T,91.98,100.8,101.2,105.6,100.8,101.2,105.6,90.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
BKO_E2_D4_01_Suku_T,128.84,87.4,66.6,96.8,87.4,66.6,96.8,67.0,68.0,67.0,67.0,67.0,68.0,68.0,68.0
BKO_E2_D4_03_Wasulunka_T,108.26,128.6,131.0,107.2,128.6,131.0,107.2,105.0,109.0,111.0,111.0,111.0,111.0,111.0,111.0
BKO_E1_D2_04_Maraka_T,101.71,84.0,112.4,91.4,84.0,112.4,91.4,75.0,79.0,63.0,63.0,63.0,78.0,78.0,78.0
BKO_E3_D5_01_Maraka_T,113.68,104.6,80.8,112.8,104.6,80.8,112.8,83.0,89.0,83.0,83.0,83.0,83.0,83.0,83.0
BKO_E3_D6_02_Suku_T,136.13,85.0,102.6,101.0,85.0,102.6,101.0,66.0,98.0,66.0,66.0,66.0,74.0,74.0,74.0
BKO_E2_D4_06_Manjanin_T,129.54,68.0,100.8,82.2,68.0,100.8,82.2,63.0,78.0,63.0,63.0,63.0,65.0,65.0,65.0
BKO_E1_D1_01_Suku_T,124.51,92.0,118.2,111.6,92.0,118.2,111.6,90.0,93.0,90.0,90.0,90.0,91.0,91.0,91.0
BKO_E3_D5_13_Suku_T,120.05,106.8,120.6,89.6,106.8,120.6,89.6,94.0,91.0,94.0,94.0,94.0,94.0,94.0,94.0
BKO_E1_D1_02_Maraka_T,102.87,76.2,102.0,102.8,76.2,102.0,102.8,99.0,99.0,73.0,73.0,73.0,75.0,75.0,75.0
BKO_E2_D3_05_Sandia_T,94.28,102.6,97.8,94.4,102.6,97.8,94.4,94.0,95.0,116.0,116.0,116.0,116.0,116.0,116.0
BKO_E2_D3_14_Maraka_T,111.02,121.6,99.4,83.8,121.6,99.4,83.8,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0
BKO_E3_D6_03_Wasulunka_T,110.77,85.0,76.2,108.4,85.0,52.2,108.4,87.0,87.0,84.0,84.0,84.0,84.0,84.0,84.0
BKO_E2_D4_04_Dansa_T,97.34,91.0,71.4,97.4,91.0,71.4,97.4,71.0,72.0,71.0,71.0,71.0,71.0,71.0,71.0
BKO_E3_D6_01_Maraka_T,115.33,99.0,76.2,115.0,99.0,76.2,115.0,63.0,113.0,62.0,62.0,62.0,113.0,113.0,113.0
BKO_E2_D4_02_Maraka_T,111.05,119.2,101.0,111.2,119.2,101.0,111.2,110.0,110.0,100.0,100.0,100.0,110.0,110.0,110.0
BKO_E2_D4_12_Suku_T,123.38,81.6,87.6,92.4,81.6,87.6,92.4,92.0,92.0,63.0,63.0,63.0,92.0,92.0,92.0
BKO_E2_D3_02_Suku_T,124.38,65.2,101.0,93.2,65.2,101.0,93.2,65.0,91.0,65.0,65.0,65.0,65.0,65.0,65.0
BKO_E1_D2_05_Wasulunka_T,129.41,84.8,115.2,139.0,84.8,115.2,139.0,171.0,100.0,67.0,67.0,67.0,89.0,89.0,89.0
BKO_E1_D1_04_Dansa_T,105.12,101.4,115.0,104.6,101.4,115.0,104.6,102.0,103.0,102.0,102.0,102.0,102.0,102.0,102.0
BKO_E1_D2_03_Suku_T,120.78,78.6,93.4,119.4,78.6,93.4,119.4,61.0,113.0,61.0,61.0,61.0,61.0,61.0,61.0
BKO_E2_D3_06_Manjanin_T,120.08,101.8,100.6,60.2,101.8,100.6,60.2,60.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0
BKO_E1_D1_06_Manjanin_T,137.2,83.2,124.8,122.0,83.2,124.8,122.0,70.0,111.0,70.0,70.0,70.0,82.0,82.0,82.0
BKO_E3_D6_04_Sandia_T,106.26,100.6,108.8,107.8,100.6,108.8,107.8,64.0,104.0,64.0,64.0,64.0,97.0,97.0,97.0
BKO_E2_D3_01_Maraka_T,116.47,90.4,97.8,104.8,90.4,97.8,104.8,89.0,90.0,89.0,89.0,89.0,90.0,90.0,90.0
BKO_E3_D6_06_Manjanin_T,156.66,87.8,126.2,142.8,87.8,126.2,142.8,111.0,111.0,80.0,80.0,80.0,82.0,82.0,82.0
BKO_E3_D5_05_Sandia_T,102.12,88.8,98.2,102.4,88.8,98.2,102.4,99.0,100.0,68.0,68.0,68.0,100.0,100.0,100.0
BKO_E1_D1_03_Wasulunka_T,99.58,120.8,91.0,96.0,120.8,91.0,96.0,73.0,98.0,76.0,76.0,76.0,138.0,138.0,138.0
BKO_E1_D1_05_Sandia_T,98.42,92.2,131.6,99.2,92.2,131.6,99.2,92.0,99.0,92.0,92.0,92.0,92.0,92.0,92.0
BKO_E1_D2_07_Sandia_T,114.21,104.8,139.8,80.6,104.8,139.8,80.6,72.0,87.0,150.0,150.0,150.0,76.0,76.0,76.0
BKO_E2_D3_03_Wasulunka_T,107.01,119.2,101.8,106.8,119.2,101.8,106.8,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0
BKO_E3_D5_06_Manjanin_T,114.75,105.8,116.0,114.4,105.8,116.0,114.4,113.0,114.0,113.0,113.0,113.0,113.0,113.0,113.0
BKO_E3_D6_10_Dansa_T,105.15,118.6,89.8,105.2,118.6,89.8,105.2,79.0,102.0,79.0,79.0,79.0,88.0,88.0,88.0
