piece,bpm,X_a,Y_a,Z_a,X_b,Y_b,Z_b,bpm_mode,bpm_median,mode_x,mode_y,mode_z,median_x,median_y,median_z
BKO_E3_D5_03_Wasulunka_T,114.2,154.2,132.4,114.8,154.2,132.4,114.8,111.0,132.0,147.0,147.0,147.0,148.0,148.0,148.0
BKO_E2_D4_05_Sandia_T,91.98,158.4,158.2,133.8,158.4,158.2,133.8,163.0,160.0,140.0,140.0,140.0,159.0,159.0,159.0
BKO_E2_D4_01_Suku_T,128.84,151.6,142.6,161.4,151.6,142.6,161.4,161.0,157.0,161.0,161.0,161.0,157.0,157.0,157.0
BKO_E2_D4_03_Wasulunka_T,108.26,126.4,119.4,109.2,126.4,119.4,109.2,106.0,110.0,108.0,108.0,108.0,108.0,108.0,108.0
BKO_E1_D2_04_Maraka_T,101.71,157.2,137.2,166.6,157.2,137.2,166.6,132.0,155.0,140.0,140.0,140.0,162.0,162.0,162.0
BKO_E3_D5_01_Maraka_T,113.68,151.6,154.6,169.0,151.6,154.6,169.0,163.0,165.0,93.0,93.0,93.0,165.0,165.0,165.0
BKO_E3_D6_02_Suku_T,136.13,141.6,159.2,166.4,141.6,159.2,166.4,133.0,159.0,133.0,133.0,133.0,146.0,146.0,146.0
BKO_E2_D4_06_Manjanin_T,129.54,143.0,162.0,160.8,143.0,162.0,160.8,144.0,157.0,144.0,144.0,144.0,144.0,144.0,144.0
BKO_E1_D1_01_Suku_T,124.51,173.4,144.8,137.8,173.4,144.8,137.8,179.0,158.0,179.0,179.0,179.0,179.0,179.0,179.0
BKO_E3_D5_13_Suku_T,120.05,166.2,164.6,136.8,166.2,164.6,136.8,160.0,161.0,160.0,160.0,160.0,160.0,160.0,160.0
BKO_E1_D1_02_Maraka_T,102.87,159.8,155.6,164.6,159.8,155.6,164.6,179.0,161.0,176.0,176.0,176.0,175.0,175.0,175.0
BKO_E2_D3_05_Sandia_T,94.28,151.6,145.8,165.6,151.6,145.8,165.6,164.0,159.0,141.0,141.0,141.0,156.0,156.0,156.0
BKO_E2_D3_14_Maraka_T,111.02,163.4,156.6,150.6,163.4,156.6,150.6,137.0,170.0,179.0,179.0,179.0,176.0,176.0,176.0
BKO_E3_D6_03_Wasulunka_T,110.77,141.2,152.8,103.4,141.2,152.8,103.4,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0
BKO_E2_D4_04_Dansa_T,97.34,170.4,171.4,170.4,170.4,171.4,170.4,171.0,171.0,172.0,172.0,172.0,171.0,171.0,171.0
BKO_E3_D6_01_Maraka_T,115.33,121.2,153.6,156.4,121.2,153.6,156.4,143.0,145.0,113.0,113.0,113.0,115.0,115.0,115.0
BKO_E2_D4_02_Maraka_T,111.05,148.8,147.2,155.8,148.8,147.2,155.8,131.0,145.0,131.0,131.0,131.0,131.0,131.0,131.0
BKO_E2_D4_12_Suku_T,123.38,143.2,128.6,162.2,143.2,128.6,162.2,123.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0
BKO_E2_D3_02_Suku_T,124.38,165.2,102.0,141.8,165.2,102.0,141.8,91.0,150.0,159.0,159.0,159.0,168.0,168.0,168.0
BKO_E1_D2_05_Wasulunka_T,129.41,154.6,113.8,128.8,154.6,113.8,128.8,104.0,130.0,142.0,142.0,142.0,150.0,150.0,150.0
BKO_E1_D1_04_Dansa_T,105.12,142.0,158.6,156.0,142.0,158.6,156.0,157.0,157.0,157.0,157.0,157.0,156.0,156.0,156.0
BKO_E1_D2_03_Suku_T,120.78,163.6,158.6,120.8,163.6,158.6,120.8,116.0,160.0,177.0,177.0,177.0,161.0,161.0,161.0
BKO_E2_D3_06_Manjanin_T,120.08,151.8,149.6,177.2,151.8,149.6,177.2,148.0,152.0,151.0,151.0,151.0,152.0,152.0,152.0
BKO_E1_D1_06_Manjanin_T,137.2,138.8,134.2,135.8,138.8,134.2,135.8,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0
BKO_E3_D6_04_Sandia_T,106.26,163.6,158.6,155.8,163.6,158.6,155.8,172.0,170.0,172.0,172.0,172.0,170.0,170.0,170.0
BKO_E2_D3_01_Maraka_T,116.47,142.6,148.0,139.8,142.6,148.0,139.8,154.0,146.0,135.0,135.0,135.0,137.0,137.0,137.0
BKO_E3_D6_06_Manjanin_T,156.66,109.4,88.8,175.2,109.4,88.8,175.2,78.0,114.0,78.0,78.0,78.0,78.0,78.0,78.0
BKO_E3_D5_05_Sandia_T,102.12,151.4,152.4,105.8,151.4,152.4,105.8,105.0,145.0,142.0,142.0,142.0,151.0,151.0,151.0
BKO_E1_D1_03_Wasulunka_T,99.58,134.8,156.8,100.0,134.8,156.8,100.0,99.0,142.0,153.0,153.0,153.0,153.0,153.0,153.0
BKO_E1_D1_05_Sandia_T,98.42,137.0,122.8,105.2,137.0,122.8,105.2,89.0,113.0,89.0,89.0,89.0,151.0,151.0,151.0
